5.665000 -30.000000 -5.565375
5.699000 -30.000000 -5.625726
5.733000 -30.000000 -5.686074
5.767000 -30.000000 -5.746425
5.801000 -30.000000 -5.806775
5.835000 -30.000000 -5.867125
5.869000 -30.000000 -5.927475
5.903000 -30.000000 -5.987825
5.937000 -30.000000 -6.048175
5.971000 -30.000000 -6.108525
6.005000 -30.000000 -6.168875
6.039001 -30.000000 -6.229228
6.072999 -30.000000 -6.289574
6.107000 -30.000000 -6.349924
6.141001 -30.000000 -6.410277
6.175001 -30.000000 -6.470627
6.209000 -30.000000 -6.530975
6.243001 -30.000000 -6.591327
6.276999 -30.000000 -6.651674
6.310999 -30.000000 -6.712023
6.344999 -30.000000 -6.772373
6.379001 -30.000000 -6.832726
6.412999 -30.000000 -6.893074
6.447000 -30.000000 -6.953425
6.481000 -30.000000 -7.013774
6.515000 -30.000000 -7.074126
6.549000 -30.000000 -7.134474
6.583000 -30.000000 -7.194825
6.617000 -30.000000 -7.255176
6.651000 -30.000000 -7.315524
6.685000 -30.000000 -7.375874
6.719000 -30.000000 -7.436224
6.753000 -30.000000 -7.496575
6.787000 -30.000000 -7.556924
6.821000 -30.000000 -7.617276
6.855000 -30.000000 -7.677625
6.889000 -30.000000 -7.737975
6.923000 -30.000000 -7.798325
6.957000 -30.000000 -7.858675
6.991000 -30.000000 -7.919025
7.024998 -30.000000 -7.979372
7.058999 -30.000000 -8.039723
7.093001 -30.000000 -8.100077
7.127001 -30.000000 -8.160427
7.160999 -30.000000 -8.220774
7.195000 -30.000000 -8.281124
7.229001 -30.000000 -8.341476
7.262999 -30.000000 -8.401823
7.297001 -30.000000 -8.462176
7.331000 -30.000000 -8.522525
7.364999 -30.000000 -8.582873
7.399000 -30.000000 -8.643225
7.433000 -30.000000 -8.703575
7.467000 -30.000000 -8.763924
7.501000 -30.000000 -8.824276
7.535000 -30.000000 -8.884626
7.569000 -30.000000 -8.944976
7.603000 -30.000000 -9.005325
7.637000 -30.000000 -9.065675
7.671000 -30.000000 -9.126024
7.705000 -30.000000 -9.186375
7.739000 -30.000000 -9.246725
7.773000 -30.000000 -9.307075
7.807000 -30.000000 -9.367426
7.841000 -30.000000 -9.427775
7.875000 -30.000000 -9.488125
7.909000 -30.000000 -9.548475
7.943000 -30.000000 -9.608825
7.977000 -30.000000 -9.669175
8.010999 -30.000000 -9.729524
8.044998 -30.000000 -9.789872
8.079000 -30.000000 -9.850225
8.113000 -30.000000 -9.910575
8.146999 -30.000000 -9.970923
8.181000 -30.000000 -10.031275
8.215000 -30.000000 -10.091625
8.249000 -30.000000 -10.151975
8.283000 -30.000000 -10.212326
8.316999 -30.000000 -10.272674
8.351000 -30.000000 -10.333024
8.385000 -30.000000 -10.393375
8.419000 -30.000000 -10.453725
8.453000 -30.000000 -10.514075
8.487000 -30.000000 -10.574425
8.520999 -30.000000 -10.634774
8.555000 -30.000000 -10.695125
8.589000 -30.000000 -10.755474
8.623000 -30.000000 -10.815825
8.657000 -30.000000 -10.876176
8.691000 -30.000000 -10.936525
8.725000 -30.000000 -10.996874
8.759000 -30.000000 -11.057224
8.793000 -30.000000 -11.117575
8.827000 -30.000000 -11.177925
8.861000 -30.000000 -11.238275
8.895000 -30.000000 -11.298625
8.929000 -30.000000 -11.358975
8.963000 -30.000000 -11.419325
8.997000 -30.000000 -11.479675
9.031000 -30.000000 -11.540025
9.065001 -30.000000 -11.600376
9.099000 -30.000000 -11.660725
9.132999 -30.000000 -11.721073
9.167001 -30.000000 -11.781427
9.201001 -30.000000 -11.841777
9.235000 -30.000000 -11.902126
9.268999 -30.000000 -11.962473
9.302999 -30.000000 -12.022824
9.337000 -30.000000 -12.083175
9.371000 -30.000000 -12.143524
9.405000 -30.000000 -12.203874
9.438999 -30.000000 -12.264224
9.473001 -30.000000 -12.324576
9.507000 -30.000000 -12.384925
9.541000 -30.000000 -12.445275
9.575000 -30.000000 -12.505624
9.609000 -30.000000 -12.565974
9.643000 -30.000000 -12.626326
9.677000 -30.000000 -12.686675
9.711000 -30.000000 -12.747026
9.745000 -30.000000 -12.807375
9.779000 -30.000000 -12.867725
9.813000 -30.000000 -12.928075
9.847000 -30.000000 -12.988425
9.881000 -30.000000 -13.048775
9.915000 -30.000000 -13.109125
9.949000 -30.000000 -13.169475
9.983000 -30.000000 -13.229825
